origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
MPN,515,AHN,88,0.141196507375
MPO,523,TU,614,0.140428429925
PVp,126,TU,614,0.1401487073
ARH,223,LHA,194,0.13542675615
STN,470,ZI,797,0.13535580016875
VMH,693,PVH,38,0.1353261322
ZI,797,LHA,194,0.1342382391
VMH,693,SUM,525,0.13411057939999999
TU,614,LPO,226,0.1293474756
LHA,194,AHN,88,0.12893210627499999
PH,946,AHN,88,0.12891022900000002
AHN,88,PMv,1004,0.1285248783
PVp,126,AHN,88,0.1268489901
MPO,523,LPO,226,0.12667866855
PMv,1004,MPO,523,0.12648804630000002
PMv,1004,ARH,223,0.1263445351
VMH,693,AVPV,272,0.1260450814
TU,614,ARH,223,0.1251322408
PVp,126,VMH,693,0.1217652842
TU,614,PMv,1004,0.12024032824999999
MPO,523,AHN,88,0.1172825143
SUM,525,LHA,194,0.11539396119999999
PVp,126,ARH,223,0.1152327757
VMH,693,PMv,1004,0.1148312305
PH,946,SUM,525,0.11189143630000001
ARH,223,TU,614,0.11097290679999999
PMv,1004,AHN,88,0.11076337544999999
TU,614,PVH,38,0.10980036375
MPN,515,PH,946,0.10884327615
LHA,194,MPO,523,0.105800396975
MPO,523,MPN,515,0.1057228214
PH,946,TU,614,0.10431741074999999
PH,946,LPO,226,0.1036597695
PMv,1004,PH,946,0.10237095435
ZI,797,PH,946,0.0991402104
ARH,223,AHN,88,0.09752089515000001
PH,946,PMv,1004,0.097392841
PVp,126,DMH,830,0.09725322285
VMH,693,PVHd,63,0.09603331150000001
PH,946,MPO,523,0.0958171823
AHN,88,MM,491,0.09426479890625
LHA,194,VMH,693,0.09392930631875
PH,946,DMH,830,0.09266399800000001
DMH,830,VMH,693,0.0918932133
ZI,797,STN,470,0.091042637
MPO,523,DMH,830,0.087236800875
MM,491,DMH,830,0.0867115564
MPN,515,DMH,830,0.08563951480000001
ARH,223,DMH,830,0.08491517230000001
ARH,223,VMH,693,0.0836678822
AHN,88,PVH,38,0.083024179
LPO,226,MPO,523,0.082910254
VMH,693,SBPV,347,0.08284967530000001
VMH,693,MM,491,0.0828246435734375
DMH,830,MPO,523,0.08218760935
MPN,515,PMv,1004,0.08141527135
VMH,693,ADP,72,0.0810460784
PVp,126,MPO,523,0.08057956165
PVH,38,LHA,194,0.079662478875
ARH,223,MPN,515,0.0794015796
PVp,126,PMv,1004,0.07858786599999999
AHN,88,PVHd,63,0.07747368685
MPO,523,SUM,525,0.0773533208
MM,491,MPN,515,0.07728303519999999
AHN,88,AVPV,272,0.07646575929999999
PMv,1004,VMH,693,0.0763632023
TU,614,AVPV,272,0.07545074635
VMH,693,PSTN,364,0.0751533727
MPN,515,ARH,223,0.07251474475
PVHd,63,LHA,194,0.072306159253125
DMH,830,TU,614,0.07152712525
MPO,523,ZI,797,0.071348582725
ARH,223,MPO,523,0.0697210906
MPN,515,LPO,226,0.069025201175
ARH,223,PH,946,0.0688741893
LPO,226,PH,946,0.068719727825
PH,946,MPN,515,0.06637383934999999
LHA,194,LPO,226,0.06632843441875
PMv,1004,DMH,830,0.065727471775
PVH,38,VMH,693,0.0651690053
PSTN,364,ZI,797,0.065116613428125
DMH,830,MPN,515,0.06481481492499999
TU,614,SUM,525,0.06442943605000001
ZI,797,VMH,693,0.06398627515
AHN,88,ADP,72,0.0633656625875
PH,946,VMH,693,0.06305865125
MM,491,PMv,1004,0.06275599785
DMH,830,PVHd,63,0.0616751960453125
MPO,523,AVPV,272,0.061323280725
LHA,194,TU,614,0.06096543005
TU,614,ADP,72,0.0608566819
ARH,223,ZI,797,0.060650167725
AHN,88,TMv,1,0.060325540275
ZI,797,PSTN,364,0.0590548
MM,491,VMH,693,0.056709171224999994
AHN,88,PVp,126,0.05646243295
TU,614,SBPV,347,0.0564176169375
PVp,126,LHA,194,0.056389471950000006
MPO,523,VMH,693,0.056373521990625
SUM,525,MPO,523,0.056129052874999995
VMH,693,TMv,1,0.05585276515
PVp,126,PH,946,0.05560788765
MM,491,ADP,72,0.05550103825
MPN,515,VMH,693,0.055247937324999996
LHA,194,PSTN,364,0.055081688899999995
TU,614,PVp,126,0.0550469038
PVH,38,AHN,88,0.054663825475000004
SUM,525,PH,946,0.054591622750000006
MPN,515,AVPV,272,0.05394120655
PVp,126,PVH,38,0.053442678099999995
VMH,693,PVp,126,0.053221233624999996
MPN,515,ADP,72,0.0524152479375
TU,614,TMv,1,0.0523104136625
DMH,830,LPO,226,0.0519775542125
PMv,1004,PVp,126,0.05193357365
ZI,797,AHN,88,0.051839514475
PH,946,ARH,223,0.05174167005
PMv,1004,SUM,525,0.050905616125
MPO,523,ADP,72,0.050696723
PMv,1004,PVH,38,0.049886198075
LHA,194,DMH,830,0.049869236725
SUM,525,AHN,88,0.049258912325
DMH,830,ARH,223,0.049140219625
PVH,38,TU,614,0.048204709175000006
AHN,88,SBPV,347,0.048145047999999996
PMv,1004,TMv,1,0.048127139725000004
ZI,797,TU,614,0.0478184336
MM,491,PSTN,364,0.04745400345
PVH,38,PH,946,0.047342593375000006
PVp,126,SBPV,347,0.0460217947
MPN,515,PVp,126,0.045735143475000004
MPN,515,PVH,38,0.045043887000000005
SUM,525,LPO,226,0.044839411837499996
ARH,223,PVH,38,0.0445185286
MM,491,TMv,1,0.0444560879
LPO,226,AHN,88,0.0441186594871094
PVH,38,MPO,523,0.043723024625
LHA,194,SUM,525,0.04366098695
PSTN,364,STN,470,0.043605526299999996
TU,614,PVHd,63,0.043059045225
PH,946,MM,491,0.0428617681625
PVHd,63,AHN,88,0.0422708006
DMH,830,SUM,525,0.042264365675
PMv,1004,LPO,226,0.0416852506
LM,210,LHA,194,0.04157265595
LHA,194,MM,491,0.0412924727632812
VMH,693,SCH,286,0.040528393675
ZI,797,MPN,515,0.040359843475000004
MPO,523,PVHd,63,0.0392867055
MM,491,PVHd,63,0.0391927039
MPO,523,ARH,223,0.03883722605
ARH,223,PVp,126,0.038743860225
MPN,515,SUM,525,0.03835682515
PMv,1004,ZI,797,0.038311653275
MM,491,AVPV,272,0.03819963315
PH,946,TMv,1,0.03782260755
LPO,226,SUM,525,0.0376394186
MM,491,ARH,223,0.037613187675
MM,491,LM,210,0.03732766345
MPO,523,PVH,38,0.037198030275
MM,491,PVH,38,0.03640115675
PVH,38,DMH,830,0.0362252485875
DMH,830,PVH,38,0.03622199315
STN,470,LHA,194,0.0355887196
DMH,830,PMv,1004,0.0350166280625
PVH,38,ZI,797,0.0348603829875
DMH,830,AVPV,272,0.034796354075
PVH,38,MPN,515,0.03461948704375
ARH,223,PMv,1004,0.034213102174999996
ZI,797,MPO,523,0.0338609667375
PMv,1004,MM,491,0.0337407819875
PVp,126,ADP,72,0.033679917250000004
MPN,515,TMv,1,0.0327263178375
ARH,223,LPO,226,0.0325278072
DMH,830,MM,491,0.0321984394976562
AHN,88,PSTN,364,0.0321719183625
AVPV,272,MPO,523,0.0317374647625
LHA,194,PVHd,63,0.0312383752625
PSTN,364,LPO,226,0.0308351223359375
PH,946,PVH,38,0.030772221725
PVH,38,ARH,223,0.0306062042125
AHN,88,SCH,286,0.0302754076625
PMv,1004,AVPV,272,0.0298892993
ARH,223,AVPV,272,0.0297477285
PVp,126,AVPV,272,0.029635111800000002
MPN,515,ZI,797,0.029290721118749998
ZI,797,DMH,830,0.0292643514625
LHA,194,MPN,515,0.0292079377625
PVp,126,TMv,1,0.028974037487499996
SUM,525,TU,614,0.028698418612500002
TMv,1,LHA,194,0.028395764599999998
PMv,1004,ADP,72,0.028311875375
LPO,226,MM,491,0.0274963430328125
TU,614,PSTN,364,0.0274664434625
LPO,226,ZI,797,0.027445817525
PH,946,PVHd,63,0.027190387875
MPO,523,MM,491,0.0270256791984375
PMv,1004,SBPV,347,0.027004401025
ARH,223,SBPV,347,0.026975774612500003
SCH,286,SBPV,347,0.026449160281250002
MPO,523,PMv,1004,0.026419086837499998
PSTN,364,PH,946,0.026120931025000002
PVHd,63,ZI,797,0.02607423188125
ZI,797,LPO,226,0.025738737609375
MPN,515,PVHd,63,0.02570769075
TU,614,MM,491,0.0254552523203125
PVH,38,PVHd,63,0.0253416289
SBPV,347,AHN,88,0.0249362715
SUM,525,ZI,797,0.024927482125
SO,390,LHA,194,0.0248815468947469
PH,946,PSTN,364,0.024776102749999997
LPO,226,TU,614,0.0245257733875
SBPV,347,TU,614,0.0241112544421875
AHN,88,SO,390,0.0239736242375
LHA,194,LM,210,0.0233279004
MM,491,SBPV,347,0.0231743705375
PH,946,AVPV,272,0.0230561984625
MPN,515,SBPV,347,0.0230383110125
PVH,38,LPO,226,0.022902884353125003
LHA,194,PVH,38,0.0228530456875
LHA,194,PMv,1004,0.02259705315
VMH,693,SO,390,0.022591473275000003
VMH,693,STN,470,0.0221306465734375
MPO,523,SBPV,347,0.022125378537499997
SBPV,347,MPN,515,0.0218670289277344
PH,946,PVp,126,0.021845629575
TU,614,SCH,286,0.0217012425
LHA,194,STN,470,0.0214464182296875
PVHd,63,PH,946,0.0214161819375
PMv,1004,PVHd,63,0.021317367925
SUM,525,MPN,515,0.021155913537499998
DMH,830,PVp,126,0.0210440514375
ADP,72,LHA,194,0.0207515177625
MPO,523,PSTN,364,0.02067573834375
ADP,72,MPO,523,0.020636381390625
DMH,830,SBPV,347,0.02032966145
SUM,525,DMH,830,0.0202831831125
ARH,223,ADP,72,0.020221343274999998
LHA,194,AVPV,272,0.0202187040125
LHA,194,ARH,223,0.01973722909375
LHA,194,TMv,1,0.019674486584375
ARH,223,PVHd,63,0.019411536200000003
DMH,830,ADP,72,0.019201325587500002
ADP,72,TU,614,0.0187244533765625
PVH,38,PMv,1004,0.0181628281625
PH,946,SBPV,347,0.018039899412499998
SBPV,347,SCH,286,0.018019299199999998
MM,491,PVp,126,0.0180023323375
AVPV,272,TU,614,0.017727751190625002
PSTN,364,TU,614,0.017695186403125
ZI,797,PVHd,63,0.0174930532875
SO,390,TU,614,0.0174713333018161
SUM,525,MM,491,0.0174176903221695
PVHd,63,PVH,38,0.017368024121875
ARH,223,SUM,525,0.017274279925
MPN,515,MM,491,0.0172093971205078
MPO,523,TMv,1,0.017180193340625
ARH,223,TMv,1,0.017167537099999998
PVHd,63,TU,614,0.016361659059375002
PH,946,ADP,72,0.01595733601875
SCH,286,AHN,88,0.0157488473734375
SBPV,347,DMH,830,0.0157173827890625
AVPV,272,MPN,515,0.015694507215625
VMH,693,LM,210,0.01541346786875
ZI,797,PVH,38,0.0152690988625
PVp,126,SUM,525,0.0152633830125
DMH,830,PSTN,364,0.0150727775296875
MPO,523,SO,390,0.01493568908125
PVH,38,PVp,126,0.01481774485625
PVH,38,AVPV,272,0.01451679298125
PMv,1004,PSTN,364,0.014413972453125
PVp,126,PVHd,63,0.014298620175
SBPV,347,VMH,693,0.0141126000203125
PSTN,364,DMH,830,0.0140465154046875
LM,210,TU,614,0.01404210241875
AHN,88,LM,210,0.01403500293125
ZI,797,SUM,525,0.013878332781249999
LHA,194,ADP,72,0.0137228744625
PVHd,63,PSTN,364,0.0135678299257812
LM,210,ZI,797,0.013513196725000001
PVH,38,SBPV,347,0.013335598062499999
SUM,525,ADP,72,0.0131888001875
STN,470,PSTN,364,0.0130640514703125
DMH,830,TMv,1,0.01289805164375
MPO,523,PVp,126,0.01287703799375
ARH,223,MM,491,0.0127547175136719
LPO,226,DMH,830,0.0126164307855469
ADP,72,AHN,88,0.012225971625
ADP,72,MPN,515,0.012150957984374999
AVPV,272,DMH,830,0.0121054598
MPN,515,PSTN,364,0.011339862975000002
TU,614,SO,390,0.011267953331249999
PVHd,63,DMH,830,0.01120153475
PVH,38,SUM,525,0.011145048775
LPO,226,VMH,693,0.0111384333347656
MM,491,SO,390,0.010973832362500002
PVp,126,LPO,226,0.0109457333125
SBPV,347,MPO,523,0.0109133777320312
STN,470,PH,946,0.0107308726
PSTN,364,SUM,525,0.0106084137140625
PSTN,364,PVHd,63,0.010579548349999999
MPO,523,LM,210,0.0105225892570312
ZI,797,ARH,223,0.0102651227
LM,210,LPO,226,0.01026260318125
ARH,223,SCH,286,0.0102131171625
LM,210,MPO,523,0.010163738025
LHA,194,SBPV,347,0.0101592405140625
ZI,797,PMv,1004,0.009890302253125
AVPV,272,LHA,194,0.00981635340546875
TMv,1,ZI,797,0.00977111970625
SBPV,347,PVH,38,0.0097574248953125
AHN,88,STN,470,0.0097401009453125
LPO,226,AVPV,272,0.0096368992125
LHA,194,SO,390,0.0094477249125
PVH,38,ADP,72,0.009332911021875
PVHd,63,VMH,693,0.00930194956796875
AVPV,272,PH,946,0.0092907554796875
PVp,126,SCH,286,0.00924299005
PSTN,364,MPO,523,0.0090975686921875
PVp,126,ZI,797,0.009036911975
LPO,226,PVHd,63,0.00896849591640625
TMv,1,TU,614,0.008933069490625
TMv,1,LPO,226,0.008911613462499999
ADP,72,SUM,525,0.00887845301875
TU,614,STN,470,0.008847109403125
PVHd,63,MPO,523,0.008620579034375
PVp,126,MM,491,0.0085758880484375
LM,210,MM,491,0.00856371424726562
ARH,223,PSTN,364,0.008544773125
LPO,226,PSTN,364,0.00848508013828125
MPN,515,SCH,286,0.0084024495625
PVH,38,TMv,1,0.00820141205625
ADP,72,LPO,226,0.0081739866796875
LM,210,SUM,525,0.008143577815625
PVH,38,SCH,286,0.008120873818749999
LM,210,PH,946,0.008061057681249999
TU,614,LM,210,0.0080417985375
MPO,523,SCH,286,0.0080108293125
AVPV,272,PVH,38,0.00794871875
LPO,226,PMv,1004,0.0078775211375
SUM,525,PVHd,63,0.007785688246875
ADP,72,PH,946,0.0077362082
SUM,525,PVH,38,0.007629146415625
LPO,226,MPN,515,0.00758114484804687
DMH,830,SCH,286,0.007573027175
SBPV,347,AVPV,272,0.007443005675
SUM,525,PMv,1004,0.0073519552531249996
PH,946,SO,390,0.00728792894375
TMv,1,MPO,523,0.00720643275625
PMv,1004,SCH,286,0.00695535553125
PSTN,364,AHN,88,0.00688058156953125
SUM,525,AVPV,272,0.006863158509375
PH,946,STN,470,0.0068438880343750005
AVPV,272,LPO,226,0.006799244440625
LM,210,AHN,88,0.0067496765
SUM,525,SBPV,347,0.0066063106156249995
PVHd,63,MPN,515,0.00655266711914062
ZI,797,SBPV,347,0.00653098796875
ARH,223,SO,390,0.0064442944125
MPN,515,SO,390,0.0064151247124999995
TMv,1,PH,946,0.00632174143125
PH,946,LM,210,0.00621336568125
SCH,286,PVH,38,0.00620866045625
MPN,515,LM,210,0.00613761995
DMH,830,SO,390,0.006086203790625
PVH,38,PSTN,364,0.00607354846875
MM,491,SCH,286,0.005973337803124999
PMv,1004,SO,390,0.00586300281875
PSTN,364,PVH,38,0.005810481096875
SUM,525,TMv,1,0.005809462049999999
PSTN,364,LM,210,0.005624037302734371
LHA,194,PVp,126,0.0055524488578125
PVp,126,SO,390,0.0054766975375
PSTN,364,VMH,693,0.005369335876953121
ZI,797,TMv,1,0.00532114079765625
PH,946,SCH,286,0.005303094365624999
LPO,226,LM,210,0.00526223391640625
SUM,525,ARH,223,0.0052503929515625
AVPV,272,AHN,88,0.00520317574765625
TMv,1,AHN,88,0.005156440734375
ADP,72,DMH,830,0.0051276050765625
SBPV,347,PH,946,0.0051011776921875
ADP,72,PMv,1004,0.0050621650980468705
LPO,226,TMv,1,0.004895360140234371
TMv,1,MM,491,0.00489513834824219
SUM,525,PSTN,364,0.00488365554277344
PMv,1004,LM,210,0.004769524484375
AVPV,272,ADP,72,0.0047669794703125
SBPV,347,ARH,223,0.0047593596640625
LPO,226,SO,390,0.0046220358625
SUM,525,VMH,693,0.0045705713921875
LM,210,AVPV,272,0.004450748859375
MM,491,STN,470,0.004315039894921871
TMv,1,SUM,525,0.0042453455296875
DMH,830,STN,470,0.00423590706738281
PVHd,63,ARH,223,0.00421126794375
SO,390,ARH,223,0.00420774273828125
DMH,830,LM,210,0.0041881234828125
LPO,226,ADP,72,0.004141606328125
LM,210,PSTN,364,0.0039962213375
AVPV,272,ARH,223,0.00396635288984375
LM,210,VMH,693,0.00385874724375
LM,210,MPN,515,0.0038535876968750003
SBPV,347,PMv,1004,0.00384738814414062
TMv,1,PMv,1004,0.0038363253605468704
PSTN,364,TMv,1,0.00382306654433594
LM,210,TMv,1,0.00381645339140625
TMv,1,LM,210,0.0035951416375
LM,210,PMv,1004,0.0035713465484375
PVHd,63,SBPV,347,0.0035039337265625
PVHd,63,AVPV,272,0.0034970287078125
SCH,286,DMH,830,0.0034649857703125
PVHd,63,LPO,226,0.00332715476132812
ADP,72,TMv,1,0.0033257046388671897
ZI,797,AVPV,272,0.00328512908828125
PVHd,63,SUM,525,0.0032676371218749996
LPO,226,PVH,38,0.00324980468203125
SCH,286,MPN,515,0.00320465906796875
SUM,525,SO,390,0.00317193503046875
ARH,223,LM,210,0.0030295928249999995
ADP,72,AVPV,272,0.00294113630234375
SCH,286,ARH,223,0.0029387769906249997
LHA,194,SCH,286,0.00286505683515625
ZI,797,SO,390,0.0028458474187500003
ADP,72,PVH,38,0.00284316660195312
SUM,525,PVp,126,0.0027882215046875
SUM,525,LM,210,0.0027749664687499996
PMv,1004,STN,470,0.0027533808203125
LM,210,DMH,830,0.0027320471390625
TMv,1,PSTN,364,0.0026854156765625
PVH,38,SO,390,0.00265564854023437
TMv,1,MPN,515,0.0026507224515625
AVPV,272,PVHd,63,0.0026248400390625
PVH,38,MM,491,0.0025741995526184103
LM,210,STN,470,0.0025417126109375
TMv,1,AVPV,272,0.0025298120421875
SCH,286,VMH,693,0.00247606345709228
ZI,797,LM,210,0.0024599329806884803
SBPV,347,PVHd,63,0.00244991467109375
PSTN,364,PMv,1004,0.0023891454548828103
LPO,226,ARH,223,0.002386781578125
ARH,223,STN,470,0.002372329334375
PVHd,63,PMv,1004,0.00220486576679687
SO,390,PVp,126,0.002150457946875
ADP,72,MM,491,0.00209354818886719
AVPV,272,SO,390,0.002054753596875
ADP,72,SBPV,347,0.00202469447988281
LM,210,ARH,223,0.0019933794125
SBPV,347,ADP,72,0.0019884977324707
LPO,226,SBPV,347,0.0019507021542968699
SBPV,347,LHA,194,0.00194952646054687
PVp,126,LM,210,0.00194154204453125
LM,210,PVHd,63,0.0019212351046875
LM,210,PVH,38,0.0019070741046875
PSTN,364,MPN,515,0.00186467224179687
LM,210,SO,390,0.0017560908640625
LPO,226,PVp,126,0.00174749154589844
ZI,797,ADP,72,0.00172515756601562
SBPV,347,ZI,797,0.001707445271875
ADP,72,ZI,797,0.00170424949570312
PSTN,364,SO,390,0.00167281322270508
SCH,286,PVHd,63,0.00166997171796875
PSTN,364,ARH,223,0.00166550472675781
SBPV,347,TMv,1,0.0016496938264160199
PSTN,364,MM,491,0.0016320150293633198
TMv,1,VMH,693,0.0015822377921875
LM,210,PVp,126,0.00157370432734375
STN,470,SUM,525,0.00151839251484375
PVHd,63,STN,470,0.00150368790374756
ZI,797,PVp,126,0.00146460996171875
PVHd,63,ADP,72,0.00146311905537109
ADP,72,VMH,693,0.0014552412
TMv,1,ADP,72,0.00138221125546875
SCH,286,TU,614,0.00136596790859375
AVPV,272,PMv,1004,0.00136250629785156
PVp,126,PSTN,364,0.00133963872519531
AVPV,272,SBPV,347,0.00133767699296875
TMv,1,DMH,830,0.00133266207265625
TMv,1,STN,470,0.0013276748296875
ZI,797,MM,491,0.00132761864858856
ADP,72,SO,390,0.00131247254140625
LM,210,ADP,72,0.001307076071875
ADP,72,ARH,223,0.0012984719015625
PVHd,63,SO,390,0.0012846611749999998
AVPV,272,TMv,1,0.00124530289160156
PVHd,63,MM,491,0.0012249980356933599
TMv,1,PVH,38,0.00121351221796875
PVHd,63,TMv,1,0.0011837961296875
PSTN,364,ADP,72,0.00114916128837891
TMv,1,ARH,223,0.0011468325203125
LPO,226,SCH,286,0.0011165889546875
TMv,1,PVp,126,0.0011038693394531199
SBPV,347,SO,390,0.00106666348034668
STN,470,LPO,226,0.00103046910996094
TMv,1,PVHd,63,0.00101930559882812
TMv,1,SO,390,0.0010001042980468699
